#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.880190E-04   0.377764E+07   0.377763E+07   0.500315E+07   0.500227E+07   0.378373E+07   0.377767E+07   0.377764E+07   0.378702E+07  -0.599566E+00   0.375949E+07   0.375947E+07   0.894025E+02
   0.971891E-04   0.377758E+07   0.377757E+07   0.499572E+07   0.499464E+07   0.378334E+07   0.377761E+07   0.377758E+07   0.378695E+07  -0.599554E+00   0.375943E+07   0.375941E+07   0.986357E+02
   0.107314E-03   0.377751E+07   0.377750E+07   0.498666E+07   0.498535E+07   0.378287E+07   0.377753E+07   0.377751E+07   0.378686E+07  -0.599539E+00   0.375936E+07   0.375934E+07   0.108803E+03
   0.118495E-03   0.377742E+07   0.377741E+07   0.497565E+07   0.497405E+07   0.378229E+07   0.377744E+07   0.377742E+07   0.378675E+07  -0.599520E+00   0.375927E+07   0.375924E+07   0.119992E+03
   0.130840E-03   0.377731E+07   0.377730E+07   0.496224E+07   0.496031E+07   0.378159E+07   0.377733E+07   0.377731E+07   0.378661E+07  -0.599498E+00   0.375917E+07   0.375913E+07   0.132296E+03
   0.144471E-03   0.377718E+07   0.377717E+07   0.494595E+07   0.494360E+07   0.378073E+07   0.377720E+07   0.377718E+07   0.378645E+07  -0.599470E+00   0.375904E+07   0.375899E+07   0.145814E+03
   0.159522E-03   0.377703E+07   0.377701E+07   0.492616E+07   0.492329E+07   0.377969E+07   0.377704E+07   0.377702E+07   0.378625E+07  -0.599437E+00   0.375888E+07   0.375883E+07   0.160650E+03
   0.176142E-03   0.377683E+07   0.377681E+07   0.490212E+07   0.489864E+07   0.377842E+07   0.377684E+07   0.377683E+07   0.378600E+07  -0.599396E+00   0.375869E+07   0.375862E+07   0.176909E+03
   0.194493E-03   0.377660E+07   0.377657E+07   0.487297E+07   0.486875E+07   0.377688E+07   0.377660E+07   0.377660E+07   0.378571E+07  -0.599347E+00   0.375845E+07   0.375837E+07   0.194699E+03
   0.214755E-03   0.377632E+07   0.377628E+07   0.483765E+07   0.483253E+07   0.377500E+07   0.377630E+07   0.377631E+07   0.378535E+07  -0.599287E+00   0.375817E+07   0.375807E+07   0.214124E+03
   0.237129E-03   0.377597E+07   0.377592E+07   0.479491E+07   0.478871E+07   0.377271E+07   0.377594E+07   0.377596E+07   0.378491E+07  -0.599214E+00   0.375782E+07   0.375770E+07   0.235280E+03
   0.261834E-03   0.377554E+07   0.377549E+07   0.474329E+07   0.473580E+07   0.376992E+07   0.377551E+07   0.377554E+07   0.378438E+07  -0.599125E+00   0.375740E+07   0.375725E+07   0.258250E+03
   0.289112E-03   0.377503E+07   0.377497E+07   0.468106E+07   0.467202E+07   0.376653E+07   0.377498E+07   0.377502E+07   0.378373E+07  -0.599017E+00   0.375688E+07   0.375671E+07   0.283094E+03
   0.319233E-03   0.377440E+07   0.377433E+07   0.460624E+07   0.459536E+07   0.376240E+07   0.377433E+07   0.377439E+07   0.378294E+07  -0.598886E+00   0.375626E+07   0.375604E+07   0.309836E+03
   0.352491E-03   0.377364E+07   0.377355E+07   0.451655E+07   0.450349E+07   0.375739E+07   0.377355E+07   0.377363E+07   0.378199E+07  -0.598727E+00   0.375550E+07   0.375524E+07   0.338450E+03
   0.389215E-03   0.377272E+07   0.377261E+07   0.440945E+07   0.439382E+07   0.375130E+07   0.377260E+07   0.377270E+07   0.378084E+07  -0.598535E+00   0.375457E+07   0.375426E+07   0.368837E+03
   0.429764E-03   0.377160E+07   0.377146E+07   0.428214E+07   0.426351E+07   0.374391E+07   0.377144E+07   0.377157E+07   0.377944E+07  -0.598302E+00   0.375344E+07   0.375307E+07   0.400803E+03
   0.474538E-03   0.377023E+07   0.377007E+07   0.413167E+07   0.410958E+07   0.373495E+07   0.377004E+07   0.377021E+07   0.377775E+07  -0.598020E+00   0.375208E+07   0.375164E+07   0.434024E+03
   0.523976E-03   0.376858E+07   0.376839E+07   0.395506E+07   0.392903E+07   0.372411E+07   0.376834E+07   0.376855E+07   0.377572E+07  -0.597681E+00   0.375042E+07   0.374990E+07   0.468010E+03
   0.578566E-03   0.376659E+07   0.376636E+07   0.374954E+07   0.371909E+07   0.371100E+07   0.376629E+07   0.376655E+07   0.377328E+07  -0.597273E+00   0.374842E+07   0.374779E+07   0.502065E+03
   0.638842E-03   0.376418E+07   0.376391E+07   0.351292E+07   0.347761E+07   0.369512E+07   0.376380E+07   0.376413E+07   0.377035E+07  -0.596784E+00   0.374599E+07   0.374526E+07   0.535242E+03
   0.705398E-03   0.376127E+07   0.376095E+07   0.324405E+07   0.320354E+07   0.367608E+07   0.376081E+07   0.376122E+07   0.376686E+07  -0.596199E+00   0.374306E+07   0.374221E+07   0.566304E+03
   0.778888E-03   0.375777E+07   0.375740E+07   0.294349E+07   0.289762E+07   0.365321E+07   0.375721E+07   0.375771E+07   0.376269E+07  -0.595502E+00   0.373954E+07   0.373854E+07   0.593705E+03
   0.860035E-03   0.375358E+07   0.375314E+07   0.261430E+07   0.256315E+07   0.362585E+07   0.375290E+07   0.375350E+07   0.375776E+07  -0.594675E+00   0.373529E+07   0.373416E+07   0.615594E+03
   0.949635E-03   0.374856E+07   0.374805E+07   0.226292E+07   0.220690E+07   0.359323E+07   0.374774E+07   0.374847E+07   0.375194E+07  -0.593701E+00   0.373021E+07   0.372893E+07   0.629884E+03
   0.104857E-02   0.374258E+07   0.374200E+07   0.189986E+07   0.183981E+07   0.355454E+07   0.374159E+07   0.374248E+07   0.374511E+07  -0.592557E+00   0.372414E+07   0.372271E+07   0.634401E+03
   0.115781E-02   0.373548E+07   0.373482E+07   0.154009E+07   0.147722E+07   0.350891E+07   0.373430E+07   0.373537E+07   0.373714E+07  -0.591224E+00   0.371692E+07   0.371536E+07   0.627153E+03
   0.127844E-02   0.372710E+07   0.372636E+07   0.120236E+07   0.113822E+07   0.345538E+07   0.372568E+07   0.372697E+07   0.372790E+07  -0.589680E+00   0.370837E+07   0.370670E+07   0.606730E+03
   0.141163E-02   0.371724E+07   0.371644E+07   0.907225E+06   0.843444E+06   0.339333E+07   0.371557E+07   0.371711E+07   0.371723E+07  -0.587905E+00   0.369830E+07   0.369656E+07   0.572833E+03
   0.155869E-02   0.370573E+07   0.370486E+07   0.673060E+06   0.610974E+06   0.332217E+07   0.370377E+07   0.370559E+07   0.370499E+07  -0.585876E+00   0.368652E+07   0.368476E+07   0.526830E+03
   0.172108E-02   0.369236E+07   0.369142E+07   0.510436E+06   0.450704E+06   0.324146E+07   0.369007E+07   0.369221E+07   0.369099E+07  -0.583571E+00   0.367282E+07   0.367108E+07   0.472159E+03
   0.190039E-02   0.367693E+07   0.367592E+07   0.416265E+06   0.358682E+06   0.315111E+07   0.367427E+07   0.367676E+07   0.367501E+07  -0.580963E+00   0.365702E+07   0.365533E+07   0.414270E+03
   0.209838E-02   0.365922E+07   0.365815E+07   0.370962E+06   0.314826E+06   0.305149E+07   0.365616E+07   0.365904E+07   0.365682E+07  -0.578020E+00   0.363890E+07   0.363728E+07   0.359744E+03
   0.231699E-02   0.363902E+07   0.363785E+07   0.342954E+06   0.288172E+06   0.294350E+07   0.363553E+07   0.363883E+07   0.363614E+07  -0.574702E+00   0.361827E+07   0.361671E+07   0.314457E+03
   0.255838E-02   0.361609E+07   0.361480E+07   0.302785E+06   0.251239E+06   0.282861E+07   0.361214E+07   0.361588E+07   0.361268E+07  -0.570965E+00   0.359494E+07   0.359340E+07   0.281198E+03
   0.282492E-02   0.359020E+07   0.358873E+07   0.241536E+06   0.197323E+06   0.270870E+07   0.358577E+07   0.358995E+07   0.358619E+07  -0.566761E+00   0.356867E+07   0.356711E+07   0.258041E+03
   0.311923E-02   0.356107E+07   0.355939E+07   0.178015E+06   0.145050E+06   0.258581E+07   0.355616E+07   0.356079E+07   0.355648E+07  -0.562048E+00   0.353922E+07   0.353762E+07   0.239239E+03
   0.344419E-02   0.352847E+07   0.352653E+07   0.139334E+06   0.117311E+06   0.246177E+07   0.352308E+07   0.352814E+07   0.352333E+07  -0.556788E+00   0.350634E+07   0.350472E+07   0.219222E+03
   0.380302E-02   0.349213E+07   0.348989E+07   0.126151E+06   0.102586E+06   0.233778E+07   0.348628E+07   0.349176E+07   0.348650E+07  -0.550949E+00   0.346976E+07   0.346815E+07   0.197067E+03
   0.419923E-02   0.345182E+07   0.344923E+07   0.109542E+06   0.831615E+05   0.221423E+07   0.344551E+07   0.345138E+07   0.344570E+07  -0.544489E+00   0.342925E+07   0.342766E+07   0.176445E+03
   0.463671E-02   0.340728E+07   0.340426E+07   0.791811E+05   0.673215E+05   0.209091E+07   0.340053E+07   0.340677E+07   0.340067E+07  -0.537365E+00   0.338456E+07   0.338297E+07   0.160083E+03
   0.511978E-02   0.335827E+07   0.335473E+07   0.614058E+05   0.544147E+05   0.196746E+07   0.335108E+07   0.335768E+07   0.335119E+07  -0.529537E+00   0.333546E+07   0.333385E+07   0.146301E+03
   0.565317E-02   0.330467E+07   0.330050E+07   0.557850E+05   0.439089E+05   0.183633E+07   0.329701E+07   0.330397E+07   0.329711E+07  -0.520983E+00   0.328179E+07   0.328018E+07   0.133085E+03
   0.624213E-02   0.324600E+07   0.324109E+07   0.400582E+05   0.353667E+05   0.170632E+07   0.323787E+07   0.324518E+07   0.323795E+07  -0.511630E+00   0.322308E+07   0.322146E+07   0.120948E+03
   0.689245E-02   0.318211E+07   0.317631E+07   0.346969E+05   0.284291E+05   0.157387E+07   0.317351E+07   0.318114E+07   0.317357E+07  -0.501453E+00   0.315918E+07   0.315755E+07   0.110212E+03
   0.761052E-02   0.311277E+07   0.310590E+07   0.289467E+05   0.228024E+05   0.143889E+07   0.310368E+07   0.311161E+07   0.310373E+07  -0.490413E+00   0.308984E+07   0.308819E+07   0.100973E+03
   0.840340E-02   0.303769E+07   0.302956E+07   0.211702E+05   0.182456E+05   0.130649E+07   0.302812E+07   0.303633E+07   0.302816E+07  -0.478469E+00   0.301480E+07   0.301313E+07   0.926539E+02
   0.927889E-02   0.295665E+07   0.294704E+07   0.181314E+05   0.145609E+05   0.118118E+07   0.294662E+07   0.295504E+07   0.294666E+07  -0.465588E+00   0.293384E+07   0.293214E+07   0.852906E+02
   0.102456E-01   0.286944E+07   0.285808E+07   0.148270E+05   0.115863E+05   0.106178E+07   0.285897E+07   0.286754E+07   0.285900E+07  -0.451735E+00   0.284674E+07   0.284500E+07   0.788538E+02
   0.113130E-01   0.277583E+07   0.276244E+07   0.110154E+05   0.918938E+04   0.944332E+06   0.276491E+07   0.277359E+07   0.276493E+07  -0.436870E+00   0.275326E+07   0.275148E+07   0.732249E+02
   0.124916E-01   0.267561E+07   0.265987E+07   0.836072E+04   0.726179E+04   0.831996E+06   0.266423E+07   0.267296E+07   0.266424E+07  -0.420960E+00   0.265318E+07   0.265135E+07   0.682784E+02
   0.137930E-01   0.256860E+07   0.255018E+07   0.762247E+04   0.571522E+04   0.728274E+06   0.255679E+07   0.256550E+07   0.255680E+07  -0.403982E+00   0.254635E+07   0.254445E+07   0.639111E+02
   0.152300E-01   0.245471E+07   0.243328E+07   0.509682E+04   0.447750E+04   0.631734E+06   0.244248E+07   0.245111E+07   0.244249E+07  -0.385920E+00   0.243267E+07   0.243070E+07   0.600599E+02
   0.168167E-01   0.233668E+07   0.231191E+07   0.425854E+04   0.349388E+04   0.542258E+06   0.232403E+07   0.233252E+07   0.232403E+07  -0.367203E+00   0.231485E+07   0.231280E+07   0.566012E+02
   0.185687E-01   0.220989E+07   0.218151E+07   0.339214E+04   0.270851E+04   0.461058E+06   0.219685E+07   0.220512E+07   0.219686E+07  -0.347108E+00   0.218832E+07   0.218619E+07   0.533693E+02
   0.205033E-01   0.207707E+07   0.204491E+07   0.232772E+04   0.208658E+04   0.387386E+06   0.206368E+07   0.207167E+07   0.206368E+07  -0.326066E+00   0.205580E+07   0.205359E+07   0.502637E+02
   0.226393E-01   0.193714E+07   0.190118E+07   0.176949E+04   0.159492E+04   0.321711E+06   0.192346E+07   0.193110E+07   0.192347E+07  -0.303911E+00   0.191625E+07   0.191396E+07   0.471216E+02
   0.249980E-01   0.179506E+07   0.175553E+07   0.135936E+04   0.121124E+04   0.264135E+06   0.178119E+07   0.178843E+07   0.178120E+07  -0.281432E+00   0.177463E+07   0.177227E+07   0.438316E+02
   0.276023E-01   0.165249E+07   0.160992E+07   0.113483E+04   0.913784E+03   0.214683E+06   0.163856E+07   0.164534E+07   0.163856E+07  -0.258894E+00   0.163262E+07   0.163023E+07   0.402634E+02
   0.304780E-01   0.151000E+07   0.146533E+07   0.766146E+03   0.684285E+03   0.172346E+06   0.149619E+07   0.150250E+07   0.149619E+07  -0.236400E+00   0.149086E+07   0.148848E+07   0.363026E+02
   0.336533E-01   0.137142E+07   0.132602E+07   0.653625E+03   0.509349E+03   0.137039E+06   0.135798E+07   0.136380E+07   0.135798E+07  -0.214562E+00   0.135321E+07   0.135090E+07   0.318963E+02
   0.371593E-01   0.124169E+07   0.119735E+07   0.446765E+03   0.378029E+03   0.108230E+06   0.122891E+07   0.123425E+07   0.122891E+07  -0.194168E+00   0.122464E+07   0.122248E+07   0.270828E+02
   0.410307E-01   0.112401E+07   0.108277E+07   0.304692E+03   0.280596E+03   0.851625E+05   0.111219E+07   0.111708E+07   0.111219E+07  -0.175726E+00   0.110835E+07   0.110641E+07   0.219943E+02
   0.451338E-01   0.102436E+07   0.988029E+06   0.238860E+03   0.211370E+03   0.676014E+05   0.101375E+07   0.101826E+07   0.101375E+07  -0.160173E+00   0.101026E+07   0.100860E+07   0.170849E+02
   0.492368E-01   0.946550E+06   0.915975E+06   0.185562E+03   0.164204E+03   0.549508E+05   0.937210E+06   0.941416E+06   0.937211E+06  -0.148080E+00   0.933974E+06   0.932613E+06   0.128778E+02
   0.533399E-01   0.883831E+06   0.859027E+06   0.147745E+03   0.130737E+03   0.455002E+05   0.875708E+06   0.879666E+06   0.875709E+06  -0.138363E+00   0.872669E+06   0.871581E+06   0.949993E+01
   0.574430E-01   0.831095E+06   0.811374E+06   0.119882E+03   0.106080E+03   0.382259E+05   0.824038E+06   0.827783E+06   0.824038E+06  -0.130198E+00   0.821161E+06   0.820300E+06   0.698919E+01
   0.615460E-01   0.784466E+06   0.768648E+06   0.986326E+02   0.872759E+02   0.324386E+05   0.778255E+06   0.781810E+06   0.778255E+06  -0.122965E+00   0.775528E+06   0.774829E+06   0.529613E+01
   0.656491E-01   0.740502E+06   0.727176E+06   0.818599E+02   0.724338E+02   0.276729E+05   0.734893E+06   0.738264E+06   0.734893E+06  -0.116114E+00   0.732317E+06   0.731711E+06   0.430020E+01
   0.697522E-01   0.697018E+06   0.684796E+06   0.682575E+02   0.603976E+02   0.236486E+05   0.691781E+06   0.694966E+06   0.691781E+06  -0.109302E+00   0.689363E+06   0.688788E+06   0.383774E+01
   0.738552E-01   0.654354E+06   0.642082E+06   0.571423E+02   0.505624E+02   0.202455E+05   0.649295E+06   0.652294E+06   0.649295E+06  -0.102589E+00   0.647039E+06   0.646447E+06   0.373289E+01
   0.779583E-01   0.611203E+06   0.598110E+06   0.478783E+02   0.423654E+02   0.173062E+05   0.606197E+06   0.609004E+06   0.606197E+06  -0.957795E-01   0.604109E+06   0.603472E+06   0.380789E+01
   0.820614E-01   0.569608E+06   0.555364E+06   0.402416E+02   0.356083E+02   0.148166E+05   0.564596E+06   0.567216E+06   0.564596E+06  -0.892064E-01   0.562670E+06   0.561979E+06   0.392274E+01
   0.861644E-01   0.530731E+06   0.515416E+06   0.339840E+02   0.300714E+02   0.127250E+05   0.525714E+06   0.528159E+06   0.525714E+06  -0.830631E-01   0.523939E+06   0.523204E+06   0.397399E+01
   0.912856E-01   0.487498E+06   0.471439E+06   0.277899E+02   0.245907E+02   0.106052E+05   0.482552E+06   0.484802E+06   0.482552E+06  -0.762434E-01   0.480939E+06   0.480182E+06   0.386331E+01
   0.964067E-01   0.451440E+06   0.435598E+06   0.230636E+02   0.204085E+02   0.895436E+04   0.446693E+06   0.448780E+06   0.446693E+06  -0.705777E-01   0.445208E+06   0.444475E+06   0.354023E+01
   0.101528E+00   0.422989E+06   0.408325E+06   0.194865E+02   0.172431E+02   0.768421E+04   0.418569E+06   0.420527E+06   0.418569E+06  -0.661340E-01   0.417175E+06   0.416509E+06   0.305560E+01
   0.106649E+00   0.401080E+06   0.388278E+06   0.167538E+02   0.148249E+02   0.669989E+04   0.397069E+06   0.398930E+06   0.397069E+06  -0.627372E-01   0.395739E+06   0.395167E+06   0.250022E+01
   0.111770E+00   0.383603E+06   0.372918E+06   0.146000E+02   0.129189E+02   0.591328E+04   0.380025E+06   0.381809E+06   0.380025E+06  -0.600442E-01   0.378741E+06   0.378268E+06   0.197031E+01
   0.116891E+00   0.368262E+06   0.359508E+06   0.128245E+02   0.113477E+02   0.525557E+04   0.365077E+06   0.366792E+06   0.365077E+06  -0.576824E-01   0.363833E+06   0.363447E+06   0.154087E+01
   0.122012E+00   0.353245E+06   0.345902E+06   0.112967E+02   0.999578E+01   0.467953E+04   0.350364E+06   0.352012E+06   0.350365E+06  -0.553578E-01   0.349164E+06   0.348837E+06   0.125103E+01
   0.127134E+00   0.337474E+06   0.330868E+06   0.994251E+01   0.879749E+01   0.415921E+04   0.334789E+06   0.336365E+06   0.334789E+06  -0.528968E-01   0.333640E+06   0.333340E+06   0.110175E+01
   0.132255E+00   0.320644E+06   0.314141E+06   0.872797E+01   0.772284E+01   0.368476E+04   0.318054E+06   0.319552E+06   0.318054E+06  -0.502526E-01   0.316966E+06   0.316664E+06   0.106350E+01
   0.137376E+00   0.303099E+06   0.296249E+06   0.764333E+01   0.676315E+01   0.325433E+04   0.300532E+06   0.301949E+06   0.300532E+06  -0.474841E-01   0.299511E+06   0.299189E+06   0.108993E+01
   0.142497E+00   0.285597E+06   0.278217E+06   0.668952E+01   0.591922E+01   0.287051E+04   0.283023E+06   0.284358E+06   0.283023E+06  -0.447177E-01   0.282069E+06   0.281723E+06   0.113258E+01
   0.147618E+00   0.269100E+06   0.261266E+06   0.586975E+01   0.519389E+01   0.253718E+04   0.266527E+06   0.267785E+06   0.266527E+06  -0.421113E-01   0.265636E+06   0.265270E+06   0.115290E+01
   0.152739E+00   0.254509E+06   0.246491E+06   0.518314E+01   0.458636E+01   0.225587E+04   0.251973E+06   0.253163E+06   0.251973E+06  -0.398118E-01   0.251135E+06   0.250765E+06   0.112915E+01
   0.157860E+00   0.242321E+06   0.234475E+06   0.461918E+01   0.408734E+01   0.202309E+04   0.239870E+06   0.241004E+06   0.239870E+06  -0.378996E-01   0.239074E+06   0.238715E+06   0.105759E+01
   0.162982E+00   0.232450E+06   0.225106E+06   0.415755E+01   0.367885E+01   0.183143E+04   0.230129E+06   0.231217E+06   0.230129E+06  -0.363605E-01   0.229363E+06   0.229031E+06   0.949148E+00
   0.168103E+00   0.224394E+06   0.217770E+06   0.377411E+01   0.333954E+01   0.167167E+04   0.222230E+06   0.223282E+06   0.222230E+06  -0.351125E-01   0.221487E+06   0.221190E+06   0.823310E+00
   0.173224E+00   0.217511E+06   0.211673E+06   0.344695E+01   0.305003E+01   0.153450E+04   0.215511E+06   0.216531E+06   0.215511E+06  -0.340508E-01   0.214786E+06   0.214525E+06   0.701286E+00
   0.178345E+00   0.211149E+06   0.206013E+06   0.315819E+01   0.279450E+01   0.141252E+04   0.209295E+06   0.210286E+06   0.209295E+06  -0.330688E-01   0.208588E+06   0.208358E+06   0.600179E+00
   0.183466E+00   0.204705E+06   0.200078E+06   0.289418E+01   0.256088E+01   0.130022E+04   0.202967E+06   0.203928E+06   0.202967E+06  -0.320688E-01   0.202278E+06   0.202070E+06   0.529433E+00
   0.188587E+00   0.197790E+06   0.193435E+06   0.264687E+01   0.234205E+01   0.119417E+04   0.196130E+06   0.197059E+06   0.196130E+06  -0.309886E-01   0.195464E+06   0.195266E+06   0.490016E+00
   0.193708E+00   0.190362E+06   0.186058E+06   0.241427E+01   0.213624E+01   0.109349E+04   0.188745E+06   0.189640E+06   0.188745E+06  -0.298218E-01   0.188106E+06   0.187908E+06   0.475875E+00
   0.198830E+00   0.182659E+06   0.178256E+06   0.219815E+01   0.194502E+01   0.999270E+03   0.181061E+06   0.181920E+06   0.181061E+06  -0.286078E-01   0.180450E+06   0.180247E+06   0.476790E+00
   0.203951E+00   0.175018E+06   0.170457E+06   0.200102E+01   0.177059E+01   0.912911E+03   0.173430E+06   0.174252E+06   0.173430E+06  -0.274020E-01   0.172848E+06   0.172637E+06   0.481619E+00
   0.209072E+00   0.167771E+06   0.163084E+06   0.182470E+01   0.161459E+01   0.835236E+03   0.166196E+06   0.166984E+06   0.166196E+06  -0.262590E-01   0.165640E+06   0.165424E+06   0.481159E+00
   0.214193E+00   0.161199E+06   0.156483E+06   0.166998E+01   0.147768E+01   0.766841E+03   0.159650E+06   0.160407E+06   0.159650E+06  -0.252247E-01   0.159117E+06   0.158901E+06   0.469956E+00
   0.219314E+00   0.155470E+06   0.150849E+06   0.153615E+01   0.135927E+01   0.707566E+03   0.153963E+06   0.154694E+06   0.153963E+06  -0.243263E-01   0.153451E+06   0.153240E+06   0.446826E+00
   0.224435E+00   0.150580E+06   0.146172E+06   0.142084E+01   0.125723E+01   0.656284E+03   0.149132E+06   0.149840E+06   0.149132E+06  -0.235630E-01   0.148635E+06   0.148435E+06   0.414215E+00
   0.229556E+00   0.146376E+06   0.142258E+06   0.132051E+01   0.116845E+01   0.611490E+03   0.144996E+06   0.145685E+06   0.144996E+06  -0.229095E-01   0.144511E+06   0.144326E+06   0.376817E+00
   0.234678E+00   0.142623E+06   0.138818E+06   0.123144E+01   0.108964E+01   0.571638E+03   0.141313E+06   0.141984E+06   0.141313E+06  -0.223275E-01   0.140839E+06   0.140668E+06   0.339941E+00
   0.239799E+00   0.139069E+06   0.135551E+06   0.115032E+01   0.101785E+01   0.535242E+03   0.137824E+06   0.138479E+06   0.137824E+06  -0.217763E-01   0.137360E+06   0.137202E+06   0.308062E+00
   0.244920E+00   0.135503E+06   0.132204E+06   0.107462E+01   0.950870E+00   0.501112E+03   0.134311E+06   0.134949E+06   0.134311E+06  -0.212212E-01   0.133858E+06   0.133709E+06   0.283864E+00
   0.250041E+00   0.131798E+06   0.128635E+06   0.100292E+01   0.887427E+00   0.468673E+03   0.130646E+06   0.131267E+06   0.130646E+06  -0.206421E-01   0.130205E+06   0.130062E+06   0.267912E+00
   0.255162E+00   0.127939E+06   0.124835E+06   0.934823E+00   0.827169E+00   0.437761E+03   0.126815E+06   0.127418E+06   0.126815E+06  -0.200368E-01   0.126388E+06   0.126246E+06   0.258910E+00
   0.260283E+00   0.123997E+06   0.120895E+06   0.870594E+00   0.770337E+00   0.408461E+03   0.122892E+06   0.123476E+06   0.122892E+06  -0.194170E-01   0.122479E+06   0.122337E+06   0.254365E+00
