#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.265404E+00   0.844155E+05   0.813404E+05   0.866321E+00   0.721972E+00   0.190226E+03   0.835010E+05   0.838992E+05   0.835010E+05  -0.188477E-01   0.834101E+05   0.832774E+05   0.277818E+00
   0.270526E+00   0.817779E+05   0.786873E+05   0.807567E+00   0.673011E+00   0.177549E+03   0.808733E+05   0.812590E+05   0.808733E+05  -0.182545E-01   0.807863E+05   0.806517E+05   0.276333E+00
   0.275647E+00   0.793214E+05   0.762451E+05   0.754330E+00   0.628648E+00   0.166049E+03   0.784308E+05   0.788049E+05   0.784308E+05  -0.177032E-01   0.783470E+05   0.782126E+05   0.270923E+00
   0.280768E+00   0.770900E+05   0.740693E+05   0.706558E+00   0.588835E+00   0.155741E+03   0.762193E+05   0.765828E+05   0.762193E+05  -0.172040E-01   0.761381E+05   0.760063E+05   0.260823E+00
   0.285889E+00   0.750858E+05   0.721604E+05   0.663784E+00   0.553187E+00   0.146492E+03   0.742405E+05   0.745946E+05   0.742405E+05  -0.167574E-01   0.741612E+05   0.740342E+05   0.246725E+00
   0.291010E+00   0.732741E+05   0.704719E+05   0.625257E+00   0.521078E+00   0.138143E+03   0.724580E+05   0.728036E+05   0.724580E+05  -0.163550E-01   0.723800E+05   0.722594E+05   0.230314E+00
   0.296131E+00   0.716007E+05   0.689326E+05   0.590141E+00   0.491810E+00   0.130524E+03   0.708149E+05   0.711527E+05   0.708149E+05  -0.159842E-01   0.707381E+05   0.706242E+05   0.213661E+00
   0.301252E+00   0.700067E+05   0.674654E+05   0.557654E+00   0.464734E+00   0.123458E+03   0.692496E+05   0.695800E+05   0.692496E+05  -0.156309E-01   0.691739E+05   0.690662E+05   0.198626E+00
   0.306374E+00   0.684391E+05   0.660036E+05   0.527166E+00   0.439325E+00   0.116800E+03   0.677071E+05   0.680302E+05   0.677071E+05  -0.152827E-01   0.676327E+05   0.675299E+05   0.186451E+00
   0.311495E+00   0.668624E+05   0.645047E+05   0.498255E+00   0.415231E+00   0.110494E+03   0.661509E+05   0.664665E+05   0.661509E+05  -0.149314E-01   0.660780E+05   0.659785E+05   0.177569E+00
   0.316616E+00   0.652655E+05   0.629577E+05   0.470740E+00   0.392301E+00   0.104489E+03   0.645699E+05   0.648780E+05   0.645699E+05  -0.145746E-01   0.644989E+05   0.644011E+05   0.171648E+00
   0.321737E+00   0.636608E+05   0.613813E+05   0.444626E+00   0.370539E+00   0.987613E+02   0.629776E+05   0.632781E+05   0.629776E+05  -0.142151E-01   0.629086E+05   0.628114E+05   0.167809E+00
   0.326858E+00   0.620746E+05   0.598122E+05   0.420016E+00   0.350031E+00   0.933594E+02   0.614018E+05   0.616948E+05   0.614018E+05  -0.138595E-01   0.613349E+05   0.612379E+05   0.164932E+00
   0.331979E+00   0.605370E+05   0.582908E+05   0.397022E+00   0.330869E+00   0.883252E+02   0.598741E+05   0.601598E+05   0.598741E+05  -0.135146E-01   0.598093E+05   0.597125E+05   0.161967E+00
   0.337100E+00   0.590732E+05   0.568512E+05   0.375703E+00   0.313103E+00   0.836756E+02   0.584213E+05   0.587001E+05   0.584213E+05  -0.131867E-01   0.583583E+05   0.582623E+05   0.158167E+00
   0.342222E+00   0.576992E+05   0.555142E+05   0.356047E+00   0.296722E+00   0.793616E+02   0.570600E+05   0.573323E+05   0.570600E+05  -0.128794E-01   0.569986E+05   0.569042E+05   0.153201E+00
   0.347343E+00   0.564186E+05   0.542839E+05   0.337957E+00   0.281646E+00   0.753673E+02   0.557938E+05   0.560601E+05   0.557938E+05  -0.125937E-01   0.557338E+05   0.556418E+05   0.147151E+00
   0.352464E+00   0.552228E+05   0.531486E+05   0.321268E+00   0.267738E+00   0.716721E+02   0.546139E+05   0.548745E+05   0.546139E+05  -0.123273E-01   0.545549E+05   0.544658E+05   0.140405E+00
   0.357585E+00   0.540947E+05   0.520857E+05   0.305781E+00   0.254831E+00   0.682618E+02   0.535020E+05   0.537574E+05   0.535020E+05  -0.120764E-01   0.534440E+05   0.533581E+05   0.133508E+00
   0.362706E+00   0.530139E+05   0.510688E+05   0.291294E+00   0.242757E+00   0.650681E+02   0.524370E+05   0.526873E+05   0.524370E+05  -0.118360E-01   0.523799E+05   0.522970E+05   0.126995E+00
   0.367827E+00   0.519614E+05   0.500738E+05   0.277635E+00   0.231374E+00   0.620461E+02   0.513991E+05   0.516444E+05   0.513991E+05  -0.116017E-01   0.513430E+05   0.512627E+05   0.121266E+00
   0.372948E+00   0.509229E+05   0.490834E+05   0.264675E+00   0.220573E+00   0.591894E+02   0.503736E+05   0.506141E+05   0.503736E+05  -0.113702E-01   0.503186E+05   0.502404E+05   0.116508E+00
   0.378070E+00   0.498912E+05   0.480896E+05   0.252336E+00   0.210290E+00   0.564749E+02   0.493531E+05   0.495887E+05   0.493531E+05  -0.111399E-01   0.492992E+05   0.492225E+05   0.112691E+00
   0.383191E+00   0.488670E+05   0.470950E+05   0.240587E+00   0.200499E+00   0.538791E+02   0.483387E+05   0.485695E+05   0.483387E+05  -0.109109E-01   0.482860E+05   0.482104E+05   0.109613E+00
   0.388312E+00   0.478588E+05   0.461108E+05   0.229437E+00   0.191207E+00   0.513916E+02   0.473393E+05   0.475653E+05   0.473393E+05  -0.106853E-01   0.472878E+05   0.472131E+05   0.106977E+00
   0.393433E+00   0.468763E+05   0.451505E+05   0.218902E+00   0.182428E+00   0.490462E+02   0.463652E+05   0.465865E+05   0.463652E+05  -0.104654E-01   0.463149E+05   0.462409E+05   0.104479E+00
   0.398554E+00   0.459274E+05   0.442251E+05   0.208985E+00   0.174163E+00   0.468469E+02   0.454247E+05   0.456416E+05   0.454247E+05  -0.102532E-01   0.453756E+05   0.453025E+05   0.101874E+00
   0.403675E+00   0.450175E+05   0.433421E+05   0.199675E+00   0.166404E+00   0.447896E+02   0.445237E+05   0.447362E+05   0.445237E+05  -0.100498E-01   0.444755E+05   0.444036E+05   0.990269E-01
   0.408796E+00   0.441495E+05   0.425050E+05   0.190948E+00   0.159131E+00   0.428474E+02   0.436649E+05   0.438734E+05   0.436649E+05  -0.985594E-02   0.436177E+05   0.435471E+05   0.959154E-01
   0.413918E+00   0.433224E+05   0.417123E+05   0.182766E+00   0.152313E+00   0.410246E+02   0.428475E+05   0.430521E+05   0.428475E+05  -0.967143E-02   0.428011E+05   0.427321E+05   0.926171E-01
   0.419039E+00   0.425310E+05   0.409573E+05   0.175074E+00   0.145902E+00   0.393199E+02   0.420659E+05   0.422668E+05   0.420659E+05  -0.949502E-02   0.420203E+05   0.419530E+05   0.892688E-01
   0.424160E+00   0.417677E+05   0.402302E+05   0.167811E+00   0.139850E+00   0.377091E+02   0.413123E+05   0.415096E+05   0.413123E+05  -0.932492E-02   0.412675E+05   0.412018E+05   0.860211E-01
   0.429281E+00   0.410257E+05   0.395226E+05   0.160926E+00   0.134112E+00   0.361745E+02   0.405796E+05   0.407733E+05   0.405796E+05  -0.915952E-02   0.405354E+05   0.404713E+05   0.829995E-01
   0.434402E+00   0.402999E+05   0.388280E+05   0.154377E+00   0.128654E+00   0.347101E+02   0.398624E+05   0.400527E+05   0.398624E+05  -0.899764E-02   0.398190E+05   0.397562E+05   0.802787E-01
   0.439523E+00   0.395869E+05   0.381426E+05   0.148134E+00   0.123451E+00   0.333181E+02   0.391574E+05   0.393443E+05   0.391574E+05  -0.883851E-02   0.391148E+05   0.390532E+05   0.778731E-01
   0.444644E+00   0.388852E+05   0.374651E+05   0.142174E+00   0.118484E+00   0.319826E+02   0.384631E+05   0.386467E+05   0.384631E+05  -0.868179E-02   0.384212E+05   0.383606E+05   0.757432E-01
   0.449766E+00   0.381957E+05   0.367974E+05   0.136489E+00   0.113747E+00   0.307110E+02   0.377805E+05   0.379610E+05   0.377805E+05  -0.852774E-02   0.377395E+05   0.376797E+05   0.738138E-01
   0.454887E+00   0.375215E+05   0.361433E+05   0.131075E+00   0.109234E+00   0.295027E+02   0.371128E+05   0.372901E+05   0.371128E+05  -0.837703E-02   0.370726E+05   0.370136E+05   0.719975E-01
   0.460008E+00   0.368655E+05   0.355074E+05   0.125929E+00   0.104946E+00   0.283614E+02   0.364634E+05   0.366375E+05   0.364634E+05  -0.823043E-02   0.364238E+05   0.363657E+05   0.702166E-01
   0.465129E+00   0.362301E+05   0.348925E+05   0.121047E+00   0.100877E+00   0.272762E+02   0.358344E+05   0.360055E+05   0.358344E+05  -0.808846E-02   0.357956E+05   0.357383E+05   0.684179E-01
   0.470250E+00   0.356159E+05   0.342996E+05   0.116416E+00   0.970182E-01   0.262395E+02   0.352266E+05   0.353949E+05   0.352266E+05  -0.795128E-02   0.351885E+05   0.351321E+05   0.665799E-01
   0.475371E+00   0.350222E+05   0.337284E+05   0.112022E+00   0.933568E-01   0.252513E+02   0.346395E+05   0.348050E+05   0.346395E+05  -0.781875E-02   0.346020E+05   0.345466E+05   0.647106E-01
   0.480492E+00   0.344479E+05   0.331771E+05   0.107851E+00   0.898800E-01   0.243139E+02   0.340718E+05   0.342346E+05   0.340718E+05  -0.769062E-02   0.340349E+05   0.339806E+05   0.628399E-01
   0.485614E+00   0.338914E+05   0.326436E+05   0.103883E+00   0.865738E-01   0.234238E+02   0.335218E+05   0.336819E+05   0.335218E+05  -0.756646E-02   0.334854E+05   0.334321E+05   0.610077E-01
   0.490735E+00   0.333502E+05   0.321249E+05   0.100104E+00   0.834238E-01   0.225759E+02   0.329869E+05   0.331445E+05   0.329869E+05  -0.744573E-02   0.329511E+05   0.328988E+05   0.592520E-01
   0.495856E+00   0.328216E+05   0.316177E+05   0.964937E-01   0.804154E-01   0.217723E+02   0.324644E+05   0.326195E+05   0.324644E+05  -0.732780E-02   0.324292E+05   0.323778E+05   0.575991E-01
   0.500977E+00   0.323037E+05   0.311197E+05   0.930398E-01   0.775370E-01   0.210011E+02   0.319523E+05   0.321049E+05   0.319523E+05  -0.721220E-02   0.319176E+05   0.318671E+05   0.560599E-01
   0.506098E+00   0.317958E+05   0.306305E+05   0.897330E-01   0.747812E-01   0.202597E+02   0.314499E+05   0.316001E+05   0.314499E+05  -0.709880E-02   0.314158E+05   0.313660E+05   0.546296E-01
   0.511219E+00   0.312983E+05   0.301503E+05   0.865676E-01   0.721432E-01   0.195466E+02   0.309577E+05   0.311055E+05   0.309577E+05  -0.698769E-02   0.309240E+05   0.308750E+05   0.532912E-01
   0.516340E+00   0.308114E+05   0.296801E+05   0.835383E-01   0.696187E-01   0.188668E+02   0.304759E+05   0.306215E+05   0.304759E+05  -0.687895E-02   0.304428E+05   0.303945E+05   0.520208E-01
   0.521462E+00   0.303356E+05   0.292204E+05   0.806400E-01   0.672034E-01   0.182151E+02   0.300051E+05   0.301484E+05   0.300051E+05  -0.677267E-02   0.299725E+05   0.299248E+05   0.507941E-01
   0.526583E+00   0.298714E+05   0.287721E+05   0.778684E-01   0.648936E-01   0.175915E+02   0.295457E+05   0.296868E+05   0.295457E+05  -0.666898E-02   0.295136E+05   0.294666E+05   0.495917E-01
   0.531704E+00   0.294193E+05   0.283360E+05   0.752195E-01   0.626860E-01   0.169956E+02   0.290985E+05   0.292374E+05   0.290985E+05  -0.656804E-02   0.290669E+05   0.290206E+05   0.484023E-01
   0.536825E+00   0.289797E+05   0.279124E+05   0.726883E-01   0.605766E-01   0.164279E+02   0.286635E+05   0.288005E+05   0.286635E+05  -0.646987E-02   0.286325E+05   0.285868E+05   0.472233E-01
   0.541946E+00   0.285517E+05   0.275006E+05   0.702680E-01   0.585596E-01   0.158864E+02   0.282403E+05   0.283752E+05   0.282403E+05  -0.637434E-02   0.282097E+05   0.281648E+05   0.460592E-01
   0.547067E+00   0.281345E+05   0.270995E+05   0.679514E-01   0.566290E-01   0.153649E+02   0.278278E+05   0.279608E+05   0.278278E+05  -0.628123E-02   0.277976E+05   0.277534E+05   0.449186E-01
   0.559946E+00   0.271289E+05   0.261327E+05   0.625440E-01   0.521226E-01   0.141468E+02   0.268335E+05   0.269616E+05   0.268335E+05  -0.605679E-02   0.268043E+05   0.267618E+05   0.422149E-01
   0.593872E+00   0.247200E+05   0.238112E+05   0.506646E-01   0.422226E-01   0.114732E+02   0.244506E+05   0.245674E+05   0.244506E+05  -0.551893E-02   0.244241E+05   0.243852E+05   0.363279E-01
   0.629853E+00   0.225190E+05   0.216919E+05   0.410313E-01   0.341944E-01   0.929942E+01   0.222737E+05   0.223801E+05   0.222737E+05  -0.502757E-02   0.222496E+05   0.222142E+05   0.311580E-01
   0.879031E+00   0.131638E+05   0.126805E+05   0.123146E-01   0.102626E-01   0.280148E+01   0.130205E+05   0.130827E+05   0.130205E+05  -0.293895E-02   0.130063E+05   0.129857E+05   0.130424E-01
   0.122679E+01   0.760215E+04   0.732313E+04   0.365127E-02   0.304287E-02   0.832472E+00   0.751937E+04   0.755530E+04   0.751937E+04  -0.169725E-02   0.751121E+04   0.749930E+04   0.539438E-02
   0.171212E+01   0.434458E+04   0.418516E+04   0.107134E-02   0.892824E-03   0.244449E+00   0.429727E+04   0.431781E+04   0.429727E+04  -0.969971E-03   0.429261E+04   0.428581E+04   0.220945E-02
   0.238945E+01   0.246064E+04   0.237037E+04   0.311528E-03   0.259619E-03   0.711625E-01   0.243385E+04   0.244548E+04   0.243385E+04  -0.549363E-03   0.243121E+04   0.242735E+04   0.897793E-03
